Using Bao: True
python3 baoctl.py --train_mode retrain --dataset stats --repeat 0 --alpha 0.5 --train_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_plans --train_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --save_folder workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2 --predict_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2.sql --predict_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt
python3 baoctl.py --train_mode retrain --dataset stats --repeat 0 --alpha 0.5 --train_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_3_2/value_distribution_3_2_plans --train_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_3_2/value_distribution_3_2_time.txt --save_folder workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_3_2 --predict_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2.sql --predict_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt
0 1759268870.3506036 0.08297348022460938
1 1759268870.4128015 0.062146663665771484
2 1759268870.475087 0.06216859817504883
3 1759268870.5403144 0.06508255004882812
4 1759268870.6146548 0.07424592971801758
5 1759268870.6803339 0.06557369232177734
6 1759268870.7410579 0.06062006950378418
7 1759268870.8089685 0.06778907775878906
8 1759268870.8747797 0.06571102142333984
9 1759268870.9435213 0.06863784790039062
10 1759268871.0144918 0.07087063789367676
11 1759268871.075985 0.06139659881591797
12 1759268871.1363966 0.060308218002319336
13 1759268871.201926 0.06543803215026855
14 1759268871.2661285 0.06410074234008789
15 1759268871.336453 0.07018780708312988
16 1759268871.4042292 0.06766438484191895
17 1759268871.476624 0.07226920127868652
18 1759268871.5443006 0.06757616996765137
19 1759268871.6599329 0.11554121971130371
20 1759268871.7347734 0.07472991943359375
21 1759268871.8136723 0.07875895500183105
22 1759268871.8795135 0.06574320793151855
23 1759268871.9445105 0.06487441062927246
24 1759268872.0148017 0.07016158103942871
25 1759268872.0855637 0.07065844535827637
26 1759268872.1662662 0.08064389228820801
27 1759268872.2849486 0.11861324310302734
28 1759268872.4556546 0.17060446739196777
29 1759268872.5244775 0.06874775886535645
30 1759268872.6009815 0.07639384269714355
31 1759268872.6659765 0.06490206718444824
32 1759268872.7346826 0.06860637664794922
33 1759268872.7926598 0.057888031005859375
34 1759268872.8558357 0.06308412551879883
35 1759268872.9262335 0.07030344009399414
36 1759268872.9931858 0.06685781478881836
37 1759268873.060606 0.06733512878417969
38 1759268873.1288736 0.06817173957824707
39 1759268873.2180922 0.08914351463317871
40 1759268873.2830472 0.06482267379760742
41 1759268873.3457024 0.06250596046447754
42 1759268873.4139173 0.06811118125915527
43 1759268873.4756224 0.06160688400268555
44 1759268873.5437105 0.0679929256439209
45 1759268873.6032345 0.05942511558532715
46 1759268873.6647828 0.0614476203918457
47 1759268873.7317235 0.0668487548828125
48 1759268873.79195 0.060132741928100586
49 1759268873.9372702 0.14521288871765137
50 1759268874.0006256 0.06326699256896973
51 1759268874.0736837 0.07296490669250488
52 1759268874.132718 0.058933258056640625
53 1759268874.2087884 0.07596945762634277
54 1759268874.273898 0.06501483917236328
55 1759268874.3487966 0.0747995376586914
56 1759268874.4164946 0.06759142875671387
57 1759268874.484325 0.06775355339050293
58 1759268874.5555806 0.07116079330444336
59 1759268874.637676 0.08196115493774414
60 1759268874.706971 0.06920742988586426
61 1759268874.781376 0.07431697845458984
62 1759268874.8560011 0.0745091438293457
63 1759268874.933018 0.07694649696350098
64 1759268874.9920666 0.05895256996154785
65 1759268875.0711164 0.07893180847167969
66 1759268875.134286 0.06303119659423828
67 1759268875.2038298 0.06944847106933594
68 1759268875.2670665 0.06314754486083984
69 1759268875.3340003 0.06680035591125488
70 1759268875.3970654 0.06297898292541504
71 1759268875.4694154 0.07227706909179688
72 1759268875.5427938 0.07326674461364746
73 1759268875.6103518 0.06745648384094238
74 1759268875.685642 0.07518744468688965
75 1759268875.7586255 0.07288241386413574
76 1759268875.850919 0.0921928882598877
77 1759268875.9383035 0.08730554580688477
78 1759268876.034522 0.09610748291015625
79 1759268876.105987 0.07136011123657227
80 1759268876.1686654 0.06258010864257812
81 1759268876.2302973 0.06154441833496094
82 1759268876.2944512 0.06405210494995117
83 1759268876.363665 0.06911945343017578
84 1759268876.4249406 0.06117367744445801
85 1759268876.4864588 0.0614018440246582
86 1759268876.5610852 0.07451963424682617
87 1759268876.6285164 0.06728792190551758
88 1759268876.69772 0.06909561157226562
89 1759268876.8257692 0.12795305252075195
90 1759268876.904576 0.07870674133300781
91 1759268876.9781857 0.07346296310424805
92 1759268877.0510144 0.07273054122924805
93 1759268877.1361258 0.08501338958740234
94 1759268877.2142906 0.07801461219787598
95 1759268877.297599 0.0832056999206543
96 1759268877.3726523 0.07493948936462402
97 1759268877.4352868 0.06251692771911621
98 1759268877.5009837 0.06560325622558594
99 1759268877.5669725 0.06589531898498535
100 1759268877.6246874 0.0576174259185791
101 1759268877.6905744 0.06578373908996582
102 1759268877.7536144 0.06293058395385742
