Using Bao: True
python3 baoctl.py --train_mode retrain --dataset job-light-ranges --repeat 0 --alpha 0.5 --train_query_file workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_plans --train_label_file workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --save_folder workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2 --predict_query_file workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2.sql --predict_label_file workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --contrastive
64 1759499119.0524101 0.412372350692749
65 1759499121.3689559 2.3164403438568115
66 1759499122.5705104 1.2014119625091553
67 1759499123.648102 1.0774564743041992
68 1759499124.097975 0.44971561431884766
69 1759499124.4390073 0.3409605026245117
70 1759499125.1972384 0.7581052780151367
71 1759499126.8618839 1.664579153060913
72 1759499129.168289 2.3063108921051025
73 1759499130.8407025 1.6722955703735352
74 1759499132.3143559 1.4735767841339111
75 1759499133.267478 0.95298171043396
76 1759499133.869122 0.6014833450317383
77 1759499134.821678 0.9524080753326416
78 1759499138.0210555 3.199247121810913
79 1759499140.679823 2.658599376678467
80 1759499141.4269354 0.7470412254333496
81 1759499142.0304484 0.6034083366394043
82 1759499142.9661133 0.9355125427246094
83 1759499143.4385095 0.4722156524658203
84 1759499143.965592 0.5269412994384766
85 1759499144.2776523 0.3119163513183594
86 1759499144.6388862 0.36110353469848633
87 1759499145.2916787 0.6526608467102051
88 1759499147.0184321 1.726623773574829
89 1759499150.2384686 3.2199037075042725
90 1759499151.9621248 1.7235760688781738
91 1759499152.9465072 0.9841933250427246
92 1759499153.169563 0.2229442596435547
93 1759499155.561335 2.391695976257324
94 1759499156.1361322 0.5746791362762451
95 1759499160.7909837 4.654663562774658
96 1759499162.7815764 1.9904654026031494
97 1759499166.279502 3.4977898597717285
98 1759499166.8558147 0.5762178897857666
99 1759499167.6936567 0.837679386138916
100 1759499170.3343196 2.6405229568481445
101 1759499171.2825835 0.9481499195098877
102 1759499173.3253837 2.042698383331299
103 1759499177.019267 3.6937713623046875
104 1759499177.989562 0.9701681137084961
105 1759499180.0002775 2.010578155517578
106 1759499180.5608184 0.5604043006896973
107 1759499182.8896503 2.3286967277526855
108 1759499183.4514377 0.5616664886474609
109 1759499186.239376 2.7878308296203613
110 1759499187.773753 1.5341601371765137
111 1759499190.9120474 3.1381635665893555
112 1759499191.489622 0.577390193939209
113 1759499193.678054 2.188300371170044
114 1759499194.484257 0.8060271739959717
115 1759499195.3682854 0.8838701248168945
116 1759499197.4699764 2.101573944091797
117 1759499197.993583 0.5234863758087158
118 1759499199.2547314 1.2610204219818115
119 1759499199.9386673 0.6838192939758301
120 1759499201.0163836 1.077643632888794
121 1759499201.9608858 0.9443650245666504
122 1759499203.1531324 1.1921679973602295
123 1759499205.7232106 2.5699172019958496
124 1759499208.15013 2.426804304122925
125 1759499210.734679 2.5843915939331055
126 1759499211.001362 0.2665998935699463
127 1759499211.740926 0.739417552947998
128 1759499212.5552619 0.8142364025115967
129 1759499213.3996217 0.844228982925415
130 1759499213.9679847 0.5682759284973145
131 1759499214.4098234 0.4417154788970947
132 1759499216.8259318 2.4159724712371826
133 1759499217.1255832 0.2995271682739258
134 1759499217.8155756 0.6899003982543945
135 1759499218.4375322 0.6218256950378418
136 1759499219.0369687 0.5992956161499023
137 1759499222.4049551 3.3678555488586426
138 1759499224.8804371 2.475346803665161
139 1759499225.3833706 0.502774715423584
140 1759499226.2030954 0.8195374011993408
141 1759499226.8754072 0.6721959114074707
142 1759499230.003936 3.1284525394439697
143 1759499230.6379507 0.6338667869567871
144 1759499231.2288668 0.5908327102661133
145 1759499232.1754363 0.9464995861053467
146 1759499232.9913561 0.8157646656036377
147 1759499234.2156346 1.2241604328155518
148 1759499235.2354593 1.0196912288665771
149 1759499236.2212212 0.9856338500976562
150 1759499237.7802415 1.558891773223877
151 1759499238.7472944 0.9669375419616699
152 1759499241.2142131 2.4667978286743164
153 1759499245.116016 3.901686906814575
154 1759499245.7830782 0.6669304370880127
155 1759499246.3768296 0.5935375690460205
156 1759499249.0655508 2.68861985206604
157 1759499249.2040005 0.1383652687072754
158 1759499254.0986857 4.89455509185791
159 1759499254.3000653 0.2012627124786377
160 1759499255.0572226 0.756941556930542
161 1759499255.8275623 0.7701959609985352
162 1759499256.3808393 0.5531494617462158
163 1759499257.3570805 0.976118803024292
164 1759499259.8129568 2.4556708335876465
165 1759499260.5923855 0.7792859077453613
166 1759499261.3380759 0.7455532550811768
167 1759499263.6869757 2.3487205505371094
168 1759499264.1988142 0.511702299118042
169 1759499265.709832 1.5109376907348633
170 1759499266.4632564 0.7532944679260254
171 1759499267.0806231 0.617255449295044
172 1759499267.6013758 0.5206754207611084
173 1759499268.8981915 1.2966318130493164
174 1759499271.0119195 2.1136062145233154
175 1759499273.6195529 2.6075057983398438
176 1759499274.0053003 0.38559842109680176
177 1759499274.354649 0.34923768043518066
178 1759499275.0028794 0.648094892501831
179 1759499275.7710323 0.7680273056030273
180 1759499277.4843845 1.713280200958252
181 1759499279.1917481 1.707209587097168
182 1759499279.9360802 0.744253396987915
183 1759499280.7569845 0.8207342624664307
184 1759499281.4037213 0.6466066837310791
185 1759499282.8028846 1.39909029006958
186 1759499283.3526278 0.5496120452880859
187 1759499283.98624 0.6334712505340576
188 1759499287.982246 3.9958863258361816
189 1759499288.4404168 0.4580366611480713
190 1759499292.4073696 3.9668102264404297
191 1759499292.9730957 0.5655975341796875
192 1759499295.0142498 2.040952682495117
193 1759499297.5214689 2.507054328918457
194 1759499297.8215384 0.2999570369720459
195 1759499299.4338083 1.6121549606323242
196 1759499300.254692 0.8207511901855469
197 1759499302.4677484 2.2129013538360596
198 1759499305.4141033 2.946244239807129
199 1759499306.6456184 1.2313940525054932
Total time: 287.23279762268066
Using Bao: True
python3 baoctl.py --train_mode retrain --dataset job-light-ranges --repeat 0 --alpha 0.5 --train_query_file workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_3_2/value_distribution_3_2_plans --train_label_file workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_3_2/value_distribution_3_2_time.txt --save_folder workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_3_2 --predict_query_file workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2.sql --predict_label_file workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --contrastive
0 1759499307.562507 0.6625456809997559
1 1759499308.3996003 0.8369941711425781
2 1759499308.7892966 0.3895590305328369
3 1759499311.1663094 2.376920223236084
4 1759499311.677013 0.5105834007263184
5 1759499314.931067 3.253917932510376
6 1759499315.673307 0.7420516014099121
7 1759499316.8600085 1.1865856647491455
8 1759499320.105192 3.2450666427612305
9 1759499320.757786 0.6525206565856934
10 1759499321.579454 0.8215484619140625
11 1759499322.6683166 1.0887396335601807
12 1759499323.0188763 0.3504636287689209
13 1759499324.7110255 1.692021369934082
14 1759499325.307605 0.5964522361755371
15 1759499325.8043377 0.496579647064209
16 1759499326.8390114 1.0344982147216797
17 1759499328.8790777 2.0399253368377686
18 1759499329.0763426 0.1970837116241455
19 1759499329.6829088 0.6064467430114746
20 1759499330.1240249 0.4409964084625244
21 1759499330.816598 0.6924536228179932
22 1759499335.3563435 4.5396013259887695
23 1759499335.800434 0.44397473335266113
24 1759499339.5872648 3.786677360534668
25 1759499340.4476836 0.8603014945983887
26 1759499341.0098348 0.5620386600494385
27 1759499343.434722 2.424755096435547
28 1759499345.403741 1.9688997268676758
29 1759499347.3083768 1.9045071601867676
30 1759499351.5385811 4.230078220367432
31 1759499353.3094518 1.7707390785217285
32 1759499354.198761 0.8891193866729736
33 1759499356.9459803 2.747091293334961
34 1759499357.759774 0.8136625289916992
35 1759499361.737473 3.9775390625
36 1759499362.2514055 0.5137732028961182
37 1759499363.1120286 0.8604674339294434
38 1759499363.6631339 0.5509192943572998
39 1759499364.15492 0.4916205406188965
40 1759499367.1848505 3.0298235416412354
41 1759499369.7736754 2.588685989379883
42 1759499370.9128933 1.1391007900238037
43 1759499371.3668375 0.4538276195526123
44 1759499374.0221171 2.655149459838867
45 1759499374.6199238 0.5976665019989014
46 1759499375.7107801 1.0907213687896729
47 1759499376.4597828 0.7488663196563721
48 1759499378.3586197 1.898721694946289
49 1759499378.8628235 0.504065990447998
50 1759499379.9108648 1.0479235649108887
51 1759499380.6072333 0.6962525844573975
52 1759499380.8529294 0.2455761432647705
53 1759499383.1492832 2.296213150024414
54 1759499386.2205396 3.071131944656372
55 1759499387.0622385 0.8415637016296387
56 1759499388.9897413 1.9273653030395508
57 1759499391.9454117 2.9555416107177734
58 1759499393.744498 1.7989203929901123
59 1759499398.2028875 4.458247423171997
60 1759499398.5858033 0.3827948570251465
61 1759499400.4788864 1.8929438591003418
62 1759499400.8582191 0.37921929359436035
63 1759499403.612101 2.7537636756896973
64 1759499404.0079622 0.3957023620605469
65 1759499406.3471012 2.33901309967041
66 1759499407.5357106 1.1884727478027344
67 1759499408.727672 1.1918463706970215
68 1759499409.171597 0.4438295364379883
69 1759499409.551469 0.37979769706726074
70 1759499410.3475726 0.7959797382354736
71 1759499412.0397804 1.6920819282531738
72 1759499414.3070314 2.267129898071289
73 1759499415.8846998 1.5774922370910645
74 1759499417.4357324 1.5509443283081055
75 1759499418.2343588 0.7985579967498779
76 1759499418.8554964 0.6210343837738037
77 1759499419.7778263 0.922194242477417
78 1759499422.9965322 3.21531343460083
79 1759499425.787112 2.7904529571533203
80 1759499426.5072865 0.7199954986572266
81 1759499427.0831358 0.575737476348877
82 1759499428.105109 1.021803617477417
83 1759499428.579328 0.4740433692932129
84 1759499429.0884998 0.5090351104736328
85 1759499429.4601278 0.37148284912109375
86 1759499429.8483095 0.38802027702331543
87 1759499430.5813203 0.7328922748565674
88 1759499432.3851168 1.803689956665039
89 1759499435.3860433 3.0007529258728027
90 1759499437.0583563 1.6722047328948975
91 1759499437.9870086 0.9285266399383545
92 1759499438.15933 0.17218351364135742
93 1759499440.4888043 2.3293564319610596
94 1759499441.0977917 0.6088659763336182
95 1759499446.0220819 4.924177408218384
96 1759499447.9830928 1.9608654975891113
97 1759499451.4562907 3.4730186462402344
98 1759499451.997632 0.5412182807922363
99 1759499452.7675023 0.7697222232818604
100 1759499455.2230659 2.455404043197632
101 1759499456.1326923 0.9094669818878174
102 1759499458.0744314 1.9416627883911133
103 1759499461.4238532 3.34928297996521
104 1759499462.3228676 0.8988795280456543
105 1759499464.257278 1.9341800212860107
106 1759499464.849998 0.5925908088684082
107 1759499467.2202656 2.3700363636016846
108 1759499467.7524533 0.5320160388946533
109 1759499470.3758442 2.6232290267944336
110 1759499471.822891 1.4469168186187744
111 1759499474.889708 3.066723585128784
112 1759499475.4238753 0.5339975357055664
113 1759499477.4417424 2.0177459716796875
114 1759499478.1956596 0.7537856101989746
115 1759499479.1463704 0.9505987167358398
116 1759499480.9693813 1.8229341506958008
117 1759499481.5127938 0.543271541595459
118 1759499482.7799091 1.266977310180664
